day.collected,month.collected,day.processed,month.processed,year,outplant.treatment,outplant.transect,researcher.initials,site,shoot.id,shoot.length,sheath.length,no.leaves,leaf.no,leaf.length,lesion.pc,lesion.present,grazing.scar.pc,broken.tip,below.sheath,lv.egg.case,botrylloides.pc,spirochete.worm,tissue.sample,notes
8,may,9,may,2018,NA,north,TH,nilesbeach,14,34.5,9,7,3,22.5,0,0,2,0,0,0,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,14,34.5,9,7,4,19,1,1,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,14,34.5,9,7,5,25.5,0,0,20,0,0,1,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,14,34.5,9,7,6,15,3,1,2,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,14,34.5,9,7,7,12.5,1,1,0,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,15,40,13,6,1,2.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,15,40,13,6,2,16,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,15,40,13,6,3,27,2,1,5,0,0,1,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,15,40,13,6,4,25,20,1,5,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,15,40,13,6,5,18,3,1,5,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,15,40,13,6,6,14.5,35,1,75,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,16,34,8.5,6,1,1,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,16,34,8.5,6,2,12,2,1,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,16,34,8.5,6,3,23,65,1,2,0,0,0,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,16,34,8.5,6,4,23,40,1,20,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,16,34,8.5,6,5,25.5,35,1,20,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,16,34,8.5,6,6,15,85,1,5,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,17,24.5,6.5,5,1,7,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,17,24.5,6.5,5,2,16.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,17,24.5,6.5,5,3,18,0,0,0,0,0,1,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,17,24.5,6.5,5,4,15,1,1,1,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,17,24.5,6.5,5,5,9.5,3,1,0,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,18,23.5,6,6,1,0.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,18,23.5,6,6,2,7.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,18,23.5,6,6,3,15,0,0,0,0,0,0,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,18,23.5,6,6,4,17.5,5,1,0,0,0,1,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,18,23.5,6,6,5,14,0,0,5,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,18,23.5,6,6,6,11,0,0,0,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,19,48.5,14.5,6,1,0.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,19,48.5,14.5,6,2,13.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,19,48.5,14.5,6,3,32.5,1,1,3,0,0,1,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,19,48.5,14.5,6,4,34,1,1,10,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,19,48.5,14.5,6,5,26,2,1,20,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,19,48.5,14.5,6,6,16.5,10,1,8,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,20,26,7.5,5,1,10.5,1,1,2,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,20,26,7.5,5,2,17.5,0,0,8,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,20,26,7.5,5,3,18.5,1,1,0,0,0,3,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,20,26,7.5,5,4,9,5,1,0,1,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,20,26,7.5,5,5,5.5,5,1,0,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,21,40.5,12.5,5,1,1.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,21,40.5,12.5,5,2,13.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,21,40.5,12.5,5,3,22.5,0,0,10,0,0,0,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,21,40.5,12.5,5,4,28,1,1,10,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,21,40.5,12.5,5,5,20.5,0,0,0,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,22,29.5,8,6,1,4,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,22,29.5,8,6,2,14.5,2,1,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,22,29.5,8,6,3,21.5,0,0,1,0,0,0,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,22,29.5,8,6,4,19,8,1,20,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,22,29.5,8,6,5,14.5,1,1,10,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,22,29.5,8,6,6,11,1,1,0,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,23,21.5,5.5,6,1,3.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,23,21.5,5.5,6,2,11,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,23,21.5,5.5,6,3,16,1,1,0,0,0,0,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,23,21.5,5.5,6,4,13,1,1,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,23,21.5,5.5,6,5,8.5,3,1,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,23,21.5,5.5,6,6,5.5,1,1,0,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,24,47.5,18.5,6,1,7,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,24,47.5,18.5,6,2,20.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,24,47.5,18.5,6,3,29,0,0,0,0,0,0,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,24,47.5,18.5,6,4,28,2,1,8,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,24,47.5,18.5,6,5,22.5,1,1,8,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,24,47.5,18.5,6,6,7,5,1,5,1,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,25,25,5.5,6,1,1,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,25,25,5.5,6,2,9.5,0,0,0,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,25,25,5.5,6,3,15.5,1,1,3,0,0,0,0,NA,1
8,may,9,may,2018,NA,north,TH,nilesbeach,25,25,5.5,6,4,19.5,0,0,25,0,0,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,25,25,5.5,6,5,14.5,1,1,65,0,1,0,0,NA,0
8,may,9,may,2018,NA,north,TH,nilesbeach,25,25,5.5,6,6,5.5,3,1,10,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,26,30,9,4,1,11,0,0,1,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,26,30,9,4,2,21,0,0,1,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,26,30,9,4,3,21,0,0,30,1,0,0,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,26,30,9,4,4,17.5,20,1,10,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,27,42,10,6,1,8,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,27,42,10,6,2,22.5,1,1,1,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,27,42,10,6,3,32,5,1,1,0,0,1,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,27,42,10,6,4,25,5,1,30,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,27,42,10,6,5,14.5,0,0,50,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,27,42,10,6,6,7.5,40,1,0,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,28,40,11,7,1,4.5,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,28,40,11,7,2,15.5,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,28,40,11,7,3,25.5,0,0,1,0,0,0,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,28,40,11,7,4,29,1,1,10,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,28,40,11,7,5,21.5,1,1,50,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,28,40,11,7,6,15.5,1,1,80,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,28,40,11,7,7,2.5,1,1,30,1,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,29,25.5,7,6,1,3,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,29,25.5,7,6,2,12.5,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,29,25.5,7,6,3,18.5,0,0,1,0,0,0,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,29,25.5,7,6,4,15,1,1,20,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,29,25.5,7,6,5,10,0,0,80,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,29,25.5,7,6,6,6,1,1,5,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,30,38.5,9.5,6,1,8,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,30,38.5,9.5,6,2,22,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,30,38.5,9.5,6,3,29,0,0,3,1,0,1,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,30,38.5,9.5,6,4,27,1,1,25,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,30,38.5,9.5,6,5,18,1,1,80,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,30,38.5,9.5,6,6,10,10,1,40,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,31,19,6,5,1,5,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,31,19,6,5,2,11.5,2,1,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,31,19,6,5,3,7.5,0,0,0,1,0,0,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,31,19,6,5,4,13,1,1,10,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,31,19,6,5,5,7.5,2,1,10,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,32,21,6,5,1,7.5,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,32,21,6,5,2,14,0,0,1,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,32,21,6,5,3,15,1,1,20,0,0,0,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,32,21,6,5,4,8.5,1,1,30,1,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,32,21,6,5,5,5.5,1,1,20,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,33,35,9,6,1,8,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,33,35,9,6,2,19.5,0,0,1,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,33,35,9,6,3,26,0,0,5,0,0,0,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,33,35,9,6,4,22,0,0,1,0,0,1,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,33,35,9,6,5,17.5,0,0,10,0,1,1,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,33,35,9,6,6,12.5,1,1,0,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,34,36.5,11.5,5,1,11,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,34,36.5,11.5,5,2,23.5,0,0,5,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,34,36.5,11.5,5,3,25,0,0,10,0,0,0,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,34,36.5,11.5,5,4,18.5,0,0,5,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,34,36.5,11.5,5,5,12,1,1,40,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,35,31,8.5,7,1,5,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,35,31,8.5,7,2,16,0,0,0,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,35,31,8.5,7,3,22.5,0,0,1,0,0,0,0,NA,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,35,31,8.5,7,4,21,0,0,1,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,35,31,8.5,7,5,16,0,0,15,0,0,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,35,31,8.5,7,6,11,20,1,0,1,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,35,31,8.5,7,7,8,90,1,0,0,1,0,0,NA,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,36,32.5,9.5,6,1,8,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,36,32.5,9.5,6,2,17,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,36,32.5,9.5,6,3,23,0.1,1,5,1,0,0,0,0,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,36,32.5,9.5,6,4,20.5,0,0,15,1,0,0,0,13,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,36,32.5,9.5,6,5,17,0,0,20,0,1,0,0,17,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,36,32.5,9.5,6,6,10,1,1,5,1,1,0,0,5,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,37,42.5,12.5,5,1,1.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,37,42.5,12.5,5,2,16.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,37,42.5,12.5,5,3,29.5,1,1,0,0,0,0,0,0,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,37,42.5,12.5,5,4,30,1,1,5,0,0,0,0,6,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,37,42.5,12.5,5,5,14,20,1,15,1,1,0,0,6,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,38,34,9.5,8,1,1,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,38,34,9.5,8,2,11.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,38,34,9.5,8,3,20.5,0,0,0,0,0,0,0,0,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,38,34,9.5,8,4,24.5,0,0,0,0,0,0,0,3,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,38,34,9.5,8,5,20,0,0,5,0,1,0,0,12,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,38,34,9.5,8,6,14.5,0,0,3,0,1,0,0,3,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,38,34,9.5,8,7,11,1,1,0,0,1,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,38,34,9.5,8,8,13,5,1,0,0,1,0,0,3,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,39,31,8,6,1,7,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,39,31,8,6,2,16.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,39,31,8,6,3,23,0,0,0,0,0,1,0,0,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,39,31,8,6,4,17,1,1,10,1,0,0,0,3,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,39,31,8,6,5,9.5,25,1,50,0,1,0,0,1,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,39,31,8,6,6,5,0,0,30,0,1,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,40,42.5,13,7,1,5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,40,42.5,13,7,2,15.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,40,42.5,13,7,3,29,0,0,0,0,0,0,0,5,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,40,42.5,13,7,4,29.5,0,0,5,0,0,0,0,20,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,40,42.5,13,7,5,26.5,0,0,3,0,1,0,0,23,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,40,42.5,13,7,6,19,1,1,30,0,1,0,0,20,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,40,42.5,13,7,7,15,1,1,1,0,1,0,0,4,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,41,36.5,9.5,6,1,9,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,41,36.5,9.5,6,2,20.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,41,36.5,9.5,6,3,27,0,0,1,0,0,0,0,1,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,41,36.5,9.5,6,4,22,0,0,1,0,0,0,0,1,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,41,36.5,9.5,6,5,16,0,0,1,0,1,0,0,3,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,41,36.5,9.5,6,6,10,1,1,0,0,1,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,42,29.5,8,6,1,8.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,42,29.5,8,6,2,18,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,42,29.5,8,6,3,21.5,0,0,0,0,0,0,0,1,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,42,29.5,8,6,4,18,0,0,1,0,0,0,0,8,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,42,29.5,8,6,5,13,0,0,5,0,1,0,0,7,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,42,29.5,8,6,6,5,90,1,5,1,1,0,0,1,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,43,60,17,7,1,12,0,0,0,0,0,0,0,0,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,43,60,17,7,2,30.5,0,0,0,0,0,0,0,0,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,43,60,17,7,3,43,0.1,1,0.1,0,0,0,0,8,1,
15,may,16,may,2018,NA,mid,FS,nilesbeach,43,60,17,7,4,42,1,1,10,0,0,0,0,26,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,43,60,17,7,5,30,1,1,1,0,1,0,0,17,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,43,60,17,7,6,21.5,0,0,0,0,1,0,0,7,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,43,60,17,7,7,18.5,8,1,5,1,1,0,0,1,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,44,19.5,6,6,1,1,0,0,0,0,0,0,0,0,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,44,19.5,6,6,2,8,0,0,1,0,0,0,0,0,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,44,19.5,6,6,3,13.5,0,0,8,0,0,0,0,0,1,
15,may,16,may,2018,NA,mid,FS,nilesbeach,44,19.5,6,6,4,12,0,0,60,0,0,0,0,0,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,44,19.5,6,6,5,8,0,0,70,0,1,0,0,0,0,egg case B = 3
15,may,16,may,2018,NA,mid,FS,nilesbeach,44,19.5,6,6,6,6,0,0,80,0,1,0,0,0,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,45,47,11,6,1,1,0,0,0,0,0,0,0,0,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,45,47,11,6,2,15,0,0,0,0,0,0,0,0,0,
15,may,16,may,2018,NA,mid,FS,nilesbeach,45,47,11,6,3,28,0,0,0,0,0,0,0,0,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,45,47,11,6,4,36,0,0,0,0,0,0,0,1,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,45,47,11,6,5,32.5,3,1,10,0,0,0,0,2,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,45,47,11,6,6,26,20,1,10,0,1,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,46,35,9,7,1,1.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,46,35,9,7,2,12.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,46,35,9,7,3,22,3,1,0,0,0,0,0,0,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,46,35,9,7,4,26,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,46,35,9,7,5,20.5,0,0,0,0,1,0,0,5,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,46,35,9,7,6,13.5,0,0,0,0,1,0,0,1,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,46,35,9,7,7,11,0,0,0,1,1,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,47,41,10.5,6,1,7.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,47,41,10.5,6,2,23,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,47,41,10.5,6,3,30.5,0,0,8,0,0,0,0,4,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,47,41,10.5,6,4,26,0,0,5,0,0,0,0,13,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,47,41,10.5,6,5,19,0,0,5,0,1,0,0,22,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,47,41,10.5,6,6,16.5,25,1,20,0,1,0,0,3,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,48,25.5,7,6,1,3,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,48,25.5,7,6,2,11.5,1,1,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,48,25.5,7,6,3,18,0,0,1,0,0,0,0,0,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,48,25.5,7,6,4,18.5,1,1,1,0,0,0,0,8,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,48,25.5,7,6,5,14.5,1,1,10,0,1,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,48,25.5,7,6,6,9.5,20,1,1,0,1,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,49,25.5,6.5,5,1,6.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,49,25.5,6.5,5,2,14.5,0,0,0,0,0,0,0,2,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,49,25.5,6.5,5,3,19,0,0,0,0,0,0,0,5,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,49,25.5,6.5,5,4,16.5,5,1,0,0,1,0,0,11,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,49,25.5,6.5,5,5,11,10,1,10,0,1,0,0,5,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,50,25.5,7,6,1,9.5,0,0,0,0,0,0,0,0,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,50,25.5,7,6,2,17,0,0,0,0,0,0,0,2,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,50,25.5,7,6,3,18.5,1,1,1,0,0,0,0,4,1
15,may,16,may,2018,NA,mid,FS,nilesbeach,50,25.5,7,6,4,15,0,0,3,0,1,0,0,5,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,50,25.5,7,6,5,10.5,1,1,0,0,1,0,0,2,0
15,may,16,may,2018,NA,mid,FS,nilesbeach,50,25.5,7,6,6,7,5,1,0,0,1,0,0,1,0
21,may,22,may,2018,NA,south,FS,nilesbeach,51,40,9.5,6,1,9.5,0,0,0,0,0,0,0,0,0
21,may,22,may,2018,NA,south,FS,nilesbeach,51,40,9.5,6,2,22.5,0,0,0,0,0,0,0,0,0
21,may,22,may,2018,NA,south,FS,nilesbeach,51,40,9.5,6,3,30.5,1,1,10,0,0,0,0,0,1
21,may,22,may,2018,NA,south,FS,nilesbeach,51,40,9.5,6,4,28.5,0,0,10,0,0,0,0,6,0
21,may,22,may,2018,NA,south,FS,nilesbeach,51,40,9.5,6,5,23.5,0,0,20,0,1,0,0,10,0
21,may,22,may,2018,NA,south,FS,nilesbeach,51,40,9.5,6,6,14.5,0,0,15,1,1,0,0,1,0
21,may,22,may,2018,NA,south,FS,nilesbeach,52,29.5,9.5,5,1,12,0,0,0,0,0,0,0,0,0
21,may,22,may,2018,NA,south,FS,nilesbeach,52,29.5,9.5,5,2,20,0,0,0,0,0,0,0,0,0
21,may,22,may,2018,NA,south,FS,nilesbeach,52,29.5,9.5,5,3,19,0,0,0,0,0,1,0,0,1
21,may,22,may,2018,NA,south,FS,nilesbeach,52,29.5,9.5,5,4,12.5,0,0,5,0,1,0,0,3,0
21,may,22,may,2018,NA,south,FS,nilesbeach,52,29.5,9.5,5,5,6.5,1,1,0,0,1,0,0,0,0
